Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Eric Thames,519346,158,107.0,39.0,48.0,15.0,1.0,16.0,101.0,39.0,3.0,67.0,6.0,0.249,269.0,0.354,0.491,0.845,1.0,2.0,0.667,0.0,1318.0,316.0,132.0,44.0,126.0,0.0,2.0,0.331,0.61,16.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hernan Perez,541650,158,60.0,42.0,21.0,7.0,0.0,5.0,44.0,9.0,0.0,36.0,0.0,0.235,153.0,0.276,0.379,0.655,1.0,4.0,0.8,8.0,632.0,164.0,58.0,11.0,67.0,1.0,1.0,0.295,1.27,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keston Hiura,669374,158,53.0,31.0,30.0,13.0,2.0,13.0,68.0,16.0,1.0,60.0,6.0,0.306,196.0,0.376,0.592,0.968,3.0,7.0,0.7,1.0,839.0,218.0,116.0,31.0,76.0,0.0,0.0,0.409,0.84,15.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Cain,456715,158,108.0,138.0,61.0,25.0,0.0,8.0,81.0,39.0,0.0,109.0,4.0,0.252,433.0,0.317,0.365,0.682,6.0,13.0,0.684,10.0,1949.0,480.0,158.0,39.0,151.0,0.0,4.0,0.29,1.27,54.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manny Pina,444489,158,55.0,24.0,8.0,5.0,0.0,6.0,33.0,12.0,1.0,24.0,2.0,0.212,113.0,0.299,0.416,0.715,0.0,0.0,0.0,1.0,524.0,127.0,47.0,18.0,61.0,0.0,0.0,0.243,0.75,18.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Moustakas,519058,158,108.0,96.0,66.0,24.0,1.0,27.0,75.0,38.0,3.0,109.0,6.0,0.261,417.0,0.331,0.518,0.849,0.0,3.0,1.0,10.0,1748.0,462.0,216.0,62.0,192.0,0.0,1.0,0.259,0.7,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Orlando Arcia,606115,158,112.0,116.0,45.0,11.0,1.0,12.0,84.0,34.0,4.0,85.0,0.0,0.23,369.0,0.293,0.363,0.656,4.0,7.0,0.636,12.0,1619.0,407.0,134.0,41.0,178.0,1.0,3.0,0.264,1.32,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Braun,460075,158,108.0,98.0,50.0,22.0,2.0,16.0,85.0,23.0,1.0,97.0,5.0,0.276,352.0,0.328,0.486,0.814,1.0,8.0,0.889,13.0,1402.0,384.0,171.0,53.0,154.0,0.0,1.0,0.321,1.34,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Grisham,663757,158,7.0,6.0,2.0,2.0,0.0,1.0,7.0,1.0,0.0,6.0,0.0,0.25,24.0,0.259,0.458,0.718,1.0,0.0,0.0,2.0,94.0,27.0,11.0,5.0,11.0,0.0,2.0,0.278,0.86,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yasmani Grandal,518735,158,109.0,88.0,53.0,19.0,2.0,19.0,90.0,66.0,2.0,91.0,5.0,0.251,362.0,0.37,0.472,0.842,0.0,4.0,1.0,10.0,1856.0,438.0,171.0,58.0,140.0,0.0,5.0,0.279,0.9,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Danny Santana,542454,140,87.0,62.0,57.0,17.0,6.0,17.0,93.0,13.0,1.0,97.0,3.0,0.312,311.0,0.341,0.569,0.911,6.0,13.0,0.684,5.0,1226.0,332.0,177.0,49.0,112.0,0.0,4.0,0.39,0.98,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Delino DeShields,592261,140,78.0,55.0,28.0,11.0,2.0,3.0,63.0,28.0,0.0,59.0,2.0,0.263,224.0,0.348,0.371,0.718,5.0,15.0,0.75,3.0,1047.0,263.0,83.0,22.0,79.0,7.0,2.0,0.35,0.98,74.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elvis Andrus,462101,140,103.0,135.0,57.0,22.0,4.0,9.0,68.0,23.0,0.0,119.0,4.0,0.284,419.0,0.322,0.42,0.742,4.0,23.0,0.852,11.0,1777.0,454.0,176.0,55.0,179.0,0.0,8.0,0.314,1.29,46.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Pence,452254,140,72.0,61.0,50.0,16.0,1.0,17.0,58.0,20.0,0.0,73.0,2.0,0.287,254.0,0.342,0.559,0.901,1.0,4.0,0.8,2.0,1083.0,278.0,142.0,54.0,102.0,0.0,2.0,0.309,0.95,14.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isiah Kiner-Falefa,643396,140,43.0,39.0,16.0,8.0,1.0,1.0,35.0,10.0,0.0,28.0,3.0,0.231,121.0,0.306,0.339,0.645,0.0,1.0,1.0,6.0,524.0,135.0,41.0,13.0,78.0,1.0,0.0,0.318,1.95,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Mathis,425772,140,68.0,34.0,16.0,7.0,0.0,2.0,69.0,13.0,0.0,31.0,0.0,0.164,189.0,0.217,0.233,0.45,0.0,0.0,0.0,1.0,791.0,203.0,44.0,9.0,65.0,0.0,1.0,0.244,0.61,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Trevino,624431,140,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.25,8.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,33.0,8.0,2.0,1.0,5.0,0.0,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Forsythe,523253,140,79.0,56.0,34.0,16.0,1.0,7.0,75.0,39.0,0.0,61.0,3.0,0.252,242.0,0.36,0.413,0.773,0.0,2.0,1.0,7.0,1317.0,287.0,100.0,38.0,105.0,0.0,2.0,0.333,1.08,34.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nomar Mazara,608577,140,100.0,103.0,61.0,22.0,1.0,15.0,94.0,25.0,2.0,99.0,5.0,0.261,379.0,0.312,0.443,0.755,1.0,4.0,0.8,5.0,1688.0,414.0,168.0,58.0,163.0,0.0,5.0,0.305,1.17,25.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rougned Odor,596059,140,99.0,72.0,54.0,20.0,1.0,20.0,122.0,34.0,2.0,73.0,3.0,0.204,358.0,0.278,0.433,0.711,8.0,8.0,0.5,4.0,1592.0,397.0,155.0,64.0,150.0,1.0,1.0,0.244,0.77,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shin-Soo Choo,425783,140,109.0,107.0,71.0,25.0,2.0,18.0,113.0,50.0,2.0,112.0,14.0,0.276,406.0,0.374,0.48,0.854,1.0,8.0,0.889,4.0,1940.0,471.0,195.0,44.0,134.0,0.0,1.0,0.341,1.43,22.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Willie Calhoun,641432,140,37.0,31.0,24.0,9.0,1.0,9.0,29.0,7.0,0.0,39.0,1.0,0.283,138.0,0.322,0.558,0.88,0.0,0.0,0.0,3.0,546.0,146.0,77.0,25.0,52.0,0.0,0.0,0.3,0.79,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,4.2,1.92,9.0,1.8,15.0,14.73,4.2,1.0,0.63,5.0,9.0,1.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Aristides Aquino,606157,113,8.0,3.0,7.0,1.0,0.0,4.0,8.0,1.0,0.0,10.0,0.0,0.417,24.0,0.44,0.958,1.398,0.0,0.0,0.0,1.0,100.0,25.0,23.0,10.0,11.0,0.0,0.0,0.5,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian O'Grady,657434,113,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Eugenio Suarez,553993,113,114.0,86.0,62.0,18.0,1.0,31.0,134.0,47.0,2.0,107.0,8.0,0.257,417.0,0.339,0.528,0.866,2.0,3.0,0.6,10.0,1989.0,478.0,220.0,73.0,166.0,0.0,6.0,0.295,0.9,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,34.0,0.206,7.0,0.282,0.664,0.382,0.0
Jesse Winker,608385,113,107.0,107.0,50.0,15.0,2.0,15.0,59.0,34.0,2.0,86.0,8.0,0.267,322.0,0.352,0.466,0.817,2.0,0.0,0.0,10.0,1454.0,364.0,150.0,37.0,120.0,0.0,0.0,0.286,1.53,21.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,12.0,0.333,4.0,0.429,0.762,0.333,1.0
Joey Votto,458015,113,108.0,90.0,58.0,22.0,1.0,12.0,95.0,54.0,2.0,104.0,3.0,0.256,406.0,0.346,0.404,0.75,0.0,4.0,1.0,10.0,1874.0,465.0,164.0,37.0,140.0,0.0,2.0,0.306,0.76,33.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,26.0,0.385,10.0,0.579,1.387,0.808,1.0
Jose Iglesias,578428,113,105.0,118.0,46.0,15.0,2.0,8.0,51.0,15.0,3.0,103.0,2.0,0.287,359.0,0.318,0.407,0.725,5.0,4.0,0.444,11.0,1359.0,377.0,146.0,43.0,137.0,0.0,1.0,0.316,1.34,44.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,13.0,0.231,3.0,0.231,0.539,0.308,0.0
Jose Peraza,606299,113,105.0,68.0,30.0,11.0,2.0,6.0,47.0,11.0,0.0,68.0,7.0,0.236,288.0,0.279,0.351,0.63,5.0,5.0,0.5,8.0,1047.0,308.0,101.0,32.0,105.0,0.0,2.0,0.262,0.64,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,17.0,0.235,4.0,0.316,0.551,0.235,0.0
Josh VanMeter,642165,113,50.0,18.0,16.0,6.0,0.0,4.0,24.0,14.0,0.0,26.0,2.0,0.277,94.0,0.382,0.468,0.85,2.0,4.0,0.667,2.0,456.0,110.0,44.0,11.0,60.0,0.0,0.0,0.333,0.69,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,2.0,0.5,1.0,0.5,1.0,0.5,1.0
Kyle Farmer,571657,113,72.0,26.0,17.0,4.0,0.0,6.0,43.0,5.0,1.0,32.0,3.0,0.25,128.0,0.292,0.422,0.714,1.0,4.0,0.8,1.0,582.0,137.0,54.0,23.0,56.0,0.0,1.0,0.325,0.93,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Senzel,669222,113,78.0,71.0,42.0,19.0,4.0,8.0,74.0,24.0,0.0,82.0,1.0,0.278,295.0,0.333,0.451,0.784,4.0,9.0,0.692,6.0,1267.0,326.0,133.0,35.0,87.0,0.0,1.0,0.346,1.03,36.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,9.0,0.222,2.0,0.3,0.522,0.222,0.0
Phillip Ervin,640447,113,51.0,19.0,17.0,6.0,5.0,2.0,29.0,9.0,0.0,37.0,2.0,0.359,103.0,0.421,0.573,0.994,2.0,3.0,0.6,1.0,520.0,114.0,59.0,13.0,36.0,0.0,0.0,0.486,1.06,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucker Barnhart,571466,113,71.0,56.0,24.0,6.0,0.0,8.0,57.0,27.0,6.0,42.0,1.0,0.215,195.0,0.313,0.369,0.682,0.0,0.0,0.0,3.0,868.0,225.0,72.0,27.0,72.0,1.0,1.0,0.26,1.33,24.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.72,0.93,5.17,1.16,31.1,15.8,1.74,1.0,0.68,3.38,7.76,2.3,0.83,0.5,36.0,0.222,8.0,0.263,0.513,0.25,1.0
Albert Almora Jr.,546991,112,110.0,110.0,38.0,11.0,1.0,12.0,56.0,14.0,2.0,76.0,1.0,0.247,308.0,0.28,0.406,0.686,1.0,2.0,0.667,7.0,1196.0,330.0,125.0,31.0,148.0,5.0,2.0,0.264,1.51,25.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,7.0,0.429,3.0,0.429,1.286,0.857,0.0
Anthony Rizzo,519203,112,112.0,116.0,71.0,25.0,2.0,21.0,73.0,53.0,3.0,118.0,19.0,0.289,408.0,0.394,0.515,0.909,2.0,5.0,0.714,14.0,1948.0,482.0,210.0,73.0,166.0,0.0,2.0,0.307,1.13,19.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,7.0,0.0,0.0,0.0,0.0,0.0,1.0
David Bote,623520,112,100.0,74.0,37.0,14.0,0.0,10.0,80.0,33.0,3.0,66.0,4.0,0.252,262.0,0.342,0.42,0.762,1.0,4.0,0.8,7.0,1209.0,301.0,110.0,39.0,118.0,0.0,2.0,0.322,1.68,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Happ,664023,112,14.0,4.0,7.0,1.0,0.0,3.0,9.0,6.0,0.0,10.0,0.0,0.294,34.0,0.4,0.588,0.988,0.0,0.0,0.0,0.0,157.0,40.0,20.0,10.0,17.0,0.0,0.0,0.318,0.36,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jason Heyward,518792,112,109.0,103.0,55.0,14.0,4.0,17.0,83.0,45.0,5.0,105.0,3.0,0.271,387.0,0.35,0.46,0.81,2.0,7.0,0.778,10.0,1631.0,437.0,178.0,48.0,144.0,0.0,2.0,0.304,1.05,22.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,13.0,0.077,1.0,0.077,0.385,0.308,1.0
Javier Baez,595879,112,114.0,113.0,82.0,31.0,4.0,28.0,136.0,22.0,3.0,135.0,0.0,0.291,464.0,0.322,0.556,0.878,5.0,9.0,0.643,11.0,1752.0,487.0,258.0,79.0,176.0,0.0,1.0,0.355,1.4,16.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,8.0,0.125,1.0,0.125,0.25,0.125,0.0
Jonathan Lucroy,518960,112,76.0,73.0,28.0,9.0,1.0,7.0,40.0,21.0,0.0,61.0,4.0,0.248,246.0,0.314,0.378,0.692,0.0,0.0,0.0,15.0,1150.0,274.0,93.0,32.0,117.0,0.0,3.0,0.267,0.97,35.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,5.0,0.4,2.0,0.5,0.9,0.4,0.0
Kris Bryant,592178,112,110.0,87.0,85.0,30.0,1.0,22.0,101.0,58.0,1.0,121.0,11.0,0.292,414.0,0.393,0.529,0.922,0.0,2.0,1.0,8.0,1875.0,484.0,219.0,55.0,143.0,0.0,1.0,0.339,0.82,18.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,10.0,0.2,2.0,0.273,0.773,0.5,0.0
Kyle Schwarber,656941,112,111.0,88.0,58.0,17.0,1.0,26.0,111.0,54.0,4.0,87.0,3.0,0.231,376.0,0.329,0.489,0.818,2.0,1.0,0.333,4.0,1788.0,438.0,184.0,60.0,133.0,0.0,5.0,0.25,0.93,14.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,6.0,0.0,0.0,0.0,0.0,0.0,1.0
Nicholas Castellanos,592206,112,109.0,99.0,67.0,43.0,3.0,15.0,103.0,34.0,1.0,125.0,3.0,0.284,440.0,0.338,0.498,0.836,2.0,2.0,0.5,8.0,1787.0,479.0,219.0,43.0,152.0,0.0,2.0,0.34,0.86,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,6.0,0.5,3.0,0.625,1.625,1.0,0.0
Tony Kemp,643393,112,73.0,57.0,24.0,6.0,2.0,7.0,31.0,16.0,1.0,40.0,4.0,0.223,179.0,0.297,0.397,0.694,3.0,4.0,0.571,3.0,715.0,203.0,71.0,18.0,71.0,1.0,3.0,0.229,1.04,25.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,2.0,0.5,1.0,0.5,1.0,0.5,1.0
Victor Caratini,605170,112,55.0,45.0,18.0,8.0,0.0,6.0,33.0,18.0,0.0,36.0,1.0,0.263,137.0,0.35,0.453,0.803,0.0,0.0,0.0,4.0,614.0,157.0,62.0,22.0,74.0,0.0,1.0,0.303,1.88,22.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,2.3,1.37,6.03,1.16,31.1,15.7,2.32,0.333,0.59,3.4,9.77,2.87,0.99,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Aaron Altherr,571437,121,40.0,9.0,7.0,2.0,0.0,1.0,22.0,2.0,0.0,4.0,0.0,0.075,53.0,0.107,0.17,0.277,0.0,0.0,0.0,1.0,237.0,56.0,9.0,3.0,26.0,0.0,1.0,0.097,0.47,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,3.81,1.1,9.21,0.64,28.1,17.75,3.84,0.333,0.63,3.18,11.12,3.49,1.41,1.0,6.0,0.333,2.0,0.333,0.666,0.333,1.0
Amed Rosario,642708,121,112.0,110.0,54.0,22.0,6.0,12.0,93.0,25.0,2.0,121.0,1.0,0.282,429.0,0.321,0.445,0.766,6.0,14.0,0.7,9.0,1702.0,460.0,191.0,48.0,165.0,2.0,3.0,0.333,1.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,3.81,1.1,9.21,0.64,28.1,17.75,3.84,0.333,0.63,3.18,11.12,3.49,1.41,1.0,19.0,0.158,3.0,0.2,0.726,0.526,1.0
J.D. Davis,605204,121,99.0,77.0,41.0,16.0,1.0,13.0,62.0,28.0,1.0,84.0,2.0,0.308,273.0,0.375,0.516,0.891,0.0,1.0,1.0,8.0,1195.0,304.0,141.0,36.0,120.0,0.0,1.0,0.357,1.51,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,3.81,1.1,9.21,0.64,28.1,17.75,3.84,0.333,0.63,3.18,11.12,3.49,1.41,1.0,15.0,0.267,4.0,0.313,1.113,0.8,1.0
