Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Rene Rivera,425784,121,5.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.375,8.0,0.5,0.375,0.875,0.0,0.0,0.0,0.0,38.0,10.0,3.0,1.0,3.0,0.0,0.0,0.429,1.0,0.0,0.0,0.375,3.0,0.5,0.875,0.375,0.0,0.375,3.0,0.5,0.875,0.375,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Robinson Cano,429664,121,97.0,118.0,44.0,24.0,0.0,13.0,62.0,23.0,3.0,94.0,3.0,0.263,358.0,0.311,0.439,0.749,0.0,0.0,0.0,15.0,1344.0,386.0,157.0,37.0,155.0,0.0,2.0,0.284,1.37,27.54,22.0,0.318,7.0,0.423,0.923,0.5,12.0,0.438,21.0,0.5,1.292,0.792,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Haggerty,664059,121,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Todd Frazier,453943,121,122.0,91.0,57.0,17.0,2.0,21.0,99.0,35.0,0.0,100.0,11.0,0.242,414.0,0.317,0.444,0.762,2.0,1.0,0.333,9.0,1843.0,460.0,184.0,66.0,185.0,0.0,0.0,0.269,0.73,19.71,6.33,0.368,7.0,0.429,1.376,0.947,8.6,0.372,16.0,0.46,1.274,0.814,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Tomas Nido,621512,121,44.0,42.0,9.0,5.0,0.0,4.0,32.0,6.0,2.0,26.0,0.0,0.208,125.0,0.244,0.344,0.588,0.0,0.0,0.0,3.0,435.0,132.0,43.0,14.0,61.0,1.0,0.0,0.247,1.62,31.25,15.0,0.267,4.0,0.313,0.913,0.6,34.0,0.118,4.0,0.167,0.432,0.265,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Wilson Ramos,467092,121,132.0,184.0,50.0,17.0,0.0,14.0,63.0,41.0,5.0,130.0,3.0,0.291,447.0,0.353,0.423,0.776,0.0,1.0,1.0,16.0,1608.0,493.0,189.0,72.0,182.0,0.0,2.0,0.312,2.56,31.93,25.0,0.24,6.0,0.321,0.761,0.44,54.0,0.296,16.0,0.345,0.808,0.463,0.337,9.14,1.86,13.29,1.7,21.2,18.23,9.34,0.0,0.66,1.86,5.4,2.91,1.8,0.4,3.0,0.0,0.0,0.0,0.0,0.0,1.0
Abraham Almonte,501659,109,9.0,4.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.267,15.0,0.353,0.333,0.686,0.0,0.0,0.0,0.0,73.0,17.0,5.0,1.0,13.0,0.0,0.0,0.333,1.0,0.0,0.0,0.1,1.0,0.182,0.282,0.1,0.0,0.267,4.0,0.353,0.686,0.333,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Adam Jones,430945,109,129.0,126.0,63.0,25.0,1.0,15.0,95.0,27.0,2.0,120.0,8.0,0.262,458.0,0.313,0.419,0.732,1.0,2.0,0.667,15.0,1794.0,497.0,192.0,62.0,173.0,0.0,3.0,0.299,1.05,30.53,0.0,0.125,3.0,0.192,0.359,0.167,47.0,0.191,9.0,0.269,0.567,0.298,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Avila,488671,109,58.0,42.0,21.0,7.0,0.0,9.0,61.0,34.0,7.0,32.0,1.0,0.213,150.0,0.362,0.44,0.802,0.0,1.0,1.0,8.0,786.0,185.0,66.0,24.0,61.0,0.0,0.0,0.288,2.8,16.67,0.0,0.231,3.0,0.444,0.752,0.308,40.0,0.175,7.0,0.283,0.583,0.3,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caleb Joseph,543376,109,16.0,6.0,5.0,2.0,0.0,0.0,8.0,1.0,0.0,6.0,1.0,0.188,32.0,0.235,0.25,0.485,0.0,0.0,0.0,0.0,127.0,35.0,8.0,2.0,15.0,1.0,0.0,0.25,0.46,0.0,0.0,0.2,3.0,0.294,0.561,0.267,0.0,0.207,6.0,0.258,0.534,0.276,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carson Kelly,608348,109,105.0,69.0,41.0,18.0,0.0,18.0,70.0,45.0,10.0,72.0,2.0,0.247,291.0,0.351,0.495,0.846,0.0,0.0,0.0,11.0,1461.0,339.0,144.0,43.0,129.0,0.0,1.0,0.265,0.85,16.17,0.0,0.056,1.0,0.105,0.161,0.056,0.0,0.2,7.0,0.364,0.593,0.229,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Walker,572233,109,141.0,110.0,76.0,23.0,1.0,25.0,144.0,58.0,4.0,125.0,5.0,0.253,494.0,0.337,0.455,0.792,1.0,8.0,0.889,9.0,2232.0,558.0,225.0,63.0,226.0,0.0,1.0,0.307,0.95,19.76,0.0,0.083,2.0,0.12,0.203,0.083,27.0,0.148,8.0,0.193,0.471,0.278,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domingo Leyba,642736,109,13.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.25,12.0,0.308,0.333,0.641,0.0,0.0,0.0,0.0,59.0,13.0,4.0,1.0,5.0,0.0,0.0,0.429,0.33,0.0,0.0,0.286,2.0,0.375,0.804,0.429,0.0,0.25,3.0,0.308,0.641,0.333,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Eduardo Escobar,500871,109,148.0,122.0,92.0,27.0,10.0,35.0,122.0,46.0,2.0,160.0,3.0,0.271,591.0,0.322,0.528,0.849,1.0,5.0,0.833,8.0,2494.0,650.0,312.0,114.0,247.0,0.0,10.0,0.282,0.62,16.89,12.5,0.28,7.0,0.308,0.828,0.52,19.33,0.276,16.0,0.311,0.777,0.466,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,3.0,0.667,2.0,0.667,2.334,1.667,1.0
Ildemaro Vargas,545121,109,85.0,70.0,23.0,8.0,0.0,5.0,23.0,9.0,0.0,49.0,0.0,0.262,187.0,0.294,0.385,0.679,0.0,1.0,1.0,6.0,733.0,197.0,72.0,22.0,73.0,0.0,1.0,0.275,1.52,37.4,0.0,0.3,3.0,0.3,0.7,0.4,0.0,0.278,5.0,0.278,0.611,0.333,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jake Lamb,571875,109,68.0,39.0,24.0,7.0,2.0,5.0,48.0,28.0,1.0,33.0,5.0,0.201,164.0,0.333,0.36,0.693,0.0,1.0,1.0,4.0,836.0,198.0,59.0,26.0,67.0,0.0,1.0,0.25,0.87,32.8,0.0,0.231,3.0,0.412,0.72,0.308,0.0,0.207,6.0,0.324,0.634,0.31,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,2.0,0.0,0.0,0.333,0.333,0.0,1.0
Jarrod Dyson,502481,109,123.0,109.0,61.0,10.0,2.0,7.0,81.0,44.0,0.0,88.0,2.0,0.235,375.0,0.317,0.328,0.645,4.0,30.0,0.882,1.0,1599.0,424.0,123.0,25.0,108.0,1.0,2.0,0.28,1.09,53.57,0.0,0.0,0.0,0.294,0.294,0.0,0.0,0.1,3.0,0.282,0.382,0.1,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Josh Rojas,668942,109,30.0,20.0,10.0,4.0,0.0,2.0,27.0,11.0,0.0,22.0,1.0,0.232,95.0,0.318,0.337,0.655,1.0,3.0,0.75,2.0,425.0,107.0,32.0,10.0,43.0,0.0,0.0,0.303,0.77,47.5,0.0,0.136,3.0,0.269,0.405,0.136,53.0,0.245,13.0,0.333,0.673,0.34,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,2.0,0.5,1.0,0.667,1.167,0.5,1.0
Ketel Marte,606466,109,143.0,154.0,96.0,35.0,9.0,32.0,86.0,53.0,2.0,185.0,4.0,0.326,567.0,0.387,0.589,0.976,2.0,10.0,0.833,7.0,2397.0,626.0,334.0,92.0,192.0,0.0,2.0,0.339,1.07,17.72,0.0,0.292,7.0,0.37,0.828,0.458,14.25,0.368,21.0,0.419,1.138,0.719,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,3.0,0.333,1.0,0.333,1.0,0.667,1.0
Kevin Cron,605196,109,33.0,12.0,10.0,4.0,0.0,5.0,28.0,4.0,0.0,13.0,1.0,0.206,63.0,0.261,0.508,0.769,1.0,0.0,0.0,2.0,276.0,69.0,32.0,15.0,34.0,0.0,1.0,0.258,1.09,12.6,10.0,0.2,2.0,0.273,0.773,0.5,12.5,0.16,4.0,0.222,0.622,0.4,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Ahmed,605113,109,149.0,163.0,74.0,30.0,5.0,18.0,107.0,50.0,2.0,133.0,3.0,0.257,518.0,0.319,0.438,0.757,2.0,7.0,0.778,13.0,2224.0,584.0,227.0,80.0,222.0,1.0,12.0,0.284,1.27,28.78,0.0,0.143,3.0,0.174,0.412,0.238,48.0,0.208,10.0,0.291,0.624,0.333,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Locastro,641796,109,84.0,48.0,36.0,10.0,2.0,1.0,37.0,13.0,0.0,47.0,21.0,0.25,188.0,0.363,0.34,0.704,0.0,16.0,1.0,1.0,879.0,224.0,64.0,15.0,81.0,1.0,1.0,0.305,0.83,188.0,0.0,0.125,1.0,0.3,0.55,0.25,0.0,0.25,7.0,0.4,0.721,0.321,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilmer Flores,527038,109,81.0,61.0,28.0,16.0,0.0,8.0,26.0,14.0,0.0,75.0,4.0,0.316,237.0,0.363,0.485,0.849,0.0,0.0,0.0,9.0,1001.0,256.0,115.0,30.0,102.0,0.0,1.0,0.328,0.8,29.62,25.0,0.28,7.0,0.357,0.797,0.44,25.5,0.333,17.0,0.393,0.922,0.529,0.299,7.11,1.28,10.3,2.51,25.1,16.11,7.17,0.5,0.63,3.6,6.39,1.78,1.34,0.0,5.0,0.4,2.0,0.5,1.1,0.6,0.0
Austin Dean,621573,146,52.0,33.0,9.0,8.0,0.0,3.0,39.0,7.0,1.0,27.0,0.0,0.205,132.0,0.243,0.333,0.576,1.0,0.0,0.0,4.0,552.0,140.0,44.0,13.0,38.0,0.0,1.0,0.264,0.97,44.0,0.0,0.25,3.0,0.4,0.733,0.333,35.0,0.2,7.0,0.317,0.688,0.371,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bryan Holaday,592407,146,38.0,32.0,10.0,5.0,0.0,3.0,19.0,10.0,2.0,29.0,1.0,0.279,104.0,0.345,0.413,0.758,1.0,0.0,0.0,5.0,452.0,117.0,43.0,10.0,42.0,1.0,1.0,0.313,1.23,34.67,0.0,0.222,4.0,0.211,0.489,0.278,35.0,0.257,9.0,0.289,0.718,0.429,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,5.0,0.2,1.0,0.2,0.4,0.2,0.0
Curtis Granderson,434158,146,126.0,63.0,42.0,17.0,1.0,11.0,94.0,38.0,1.0,57.0,3.0,0.188,304.0,0.282,0.359,0.641,3.0,0.0,0.0,3.0,1501.0,347.0,109.0,33.0,108.0,0.0,2.0,0.229,0.68,27.64,0.0,0.4,2.0,0.4,0.8,0.4,0.0,0.133,2.0,0.188,0.321,0.133,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,9.0,0.111,1.0,0.111,0.555,0.444,1.0
Garrett Cooper,643265,146,107.0,108.0,52.0,16.0,1.0,15.0,110.0,33.0,0.0,107.0,5.0,0.281,381.0,0.344,0.446,0.791,0.0,0.0,0.0,10.0,1707.0,421.0,170.0,50.0,142.0,0.0,2.0,0.357,1.86,25.4,26.0,0.346,9.0,0.37,0.87,0.5,18.33,0.291,16.0,0.328,0.855,0.527,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Harold Ramirez,623912,146,107.0,123.0,50.0,18.0,2.0,10.0,83.0,17.0,1.0,102.0,5.0,0.27,378.0,0.309,0.407,0.717,0.0,2.0,1.0,8.0,1520.0,401.0,154.0,46.0,139.0,0.0,1.0,0.322,1.73,37.8,0.0,0.188,3.0,0.278,0.591,0.313,45.0,0.244,11.0,0.32,0.698,0.378,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,5.0,0.2,1.0,0.333,0.533,0.2,0.0
Isan Diaz,656371,146,37.0,30.0,12.0,3.0,1.0,3.0,43.0,16.0,0.0,20.0,1.0,0.153,131.0,0.248,0.26,0.508,3.0,0.0,0.0,1.0,602.0,149.0,34.0,16.0,49.0,0.0,1.0,0.198,0.77,43.67,26.0,0.154,4.0,0.185,0.57,0.385,55.0,0.127,7.0,0.213,0.449,0.236,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jon Berti,542932,146,62.0,67.0,44.0,12.0,1.0,6.0,58.0,21.0,0.0,54.0,6.0,0.258,209.0,0.342,0.411,0.753,1.0,11.0,0.917,2.0,965.0,237.0,86.0,20.0,79.0,0.0,1.0,0.329,2.16,34.83,0.0,0.217,5.0,0.28,0.541,0.261,56.0,0.196,11.0,0.286,0.59,0.304,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Alfaro,595751,146,119.0,97.0,41.0,13.0,1.0,15.0,147.0,20.0,0.0,106.0,8.0,0.264,401.0,0.311,0.414,0.725,4.0,3.0,0.429,11.0,1606.0,431.0,166.0,48.0,193.0,0.0,2.0,0.378,1.83,26.73,20.0,0.1,2.0,0.25,0.55,0.3,46.0,0.196,9.0,0.327,0.631,0.304,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Brinson,621446,146,65.0,56.0,13.0,9.0,1.0,0.0,66.0,10.0,0.0,38.0,5.0,0.188,202.0,0.243,0.243,0.486,1.0,1.0,0.5,7.0,862.0,220.0,49.0,14.0,78.0,2.0,1.0,0.277,1.24,0.0,0.0,0.25,5.0,0.286,0.536,0.25,0.0,0.196,9.0,0.275,0.492,0.217,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,6.0,0.0,0.0,0.143,0.143,0.0,0.0
Magneuris Sierra,642423,146,11.0,7.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,9.0,0.0,0.333,27.0,0.357,0.333,0.69,2.0,2.0,0.5,0.0,91.0,28.0,9.0,1.0,11.0,0.0,0.0,0.429,1.4,0.0,0.0,0.357,5.0,0.357,0.714,0.357,0.0,0.333,9.0,0.357,0.69,0.333,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Martin Prado,445988,146,93.0,73.0,23.0,8.0,0.0,1.0,37.0,12.0,0.0,52.0,0.0,0.234,222.0,0.27,0.284,0.554,0.0,0.0,0.0,8.0,934.0,237.0,63.0,14.0,74.0,0.0,3.0,0.273,1.16,222.0,0.0,0.222,2.0,0.364,0.586,0.222,0.0,0.19,4.0,0.32,0.51,0.19,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,13.0,0.308,4.0,0.357,0.665,0.308,0.0
Miguel Rojas,500743,146,121.0,125.0,47.0,24.0,1.0,5.0,58.0,32.0,2.0,123.0,4.0,0.283,435.0,0.334,0.377,0.711,5.0,8.0,0.615,14.0,1687.0,476.0,164.0,39.0,156.0,0.0,5.0,0.313,0.93,87.0,0.0,0.222,6.0,0.25,0.509,0.259,60.0,0.233,14.0,0.27,0.587,0.317,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,10.0,0.3,3.0,0.3,0.9,0.6,0.0
Neil Walker,435522,146,106.0,80.0,31.0,16.0,1.0,7.0,69.0,38.0,1.0,81.0,1.0,0.26,311.0,0.342,0.386,0.728,0.0,3.0,1.0,8.0,1383.0,351.0,120.0,35.0,140.0,0.0,1.0,0.314,0.98,44.43,15.0,0.2,3.0,0.333,0.8,0.467,41.0,0.195,8.0,0.327,0.62,0.293,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,6.0,0.333,2.0,0.333,0.666,0.333,1.0
Starlin Castro,516770,146,150.0,174.0,60.0,25.0,3.0,19.0,103.0,25.0,1.0,157.0,2.0,0.267,589.0,0.295,0.416,0.711,2.0,2.0,0.5,22.0,2314.0,624.0,245.0,78.0,240.0,0.0,8.0,0.291,1.07,31.0,25.0,0.2,5.0,0.222,0.542,0.32,14.0,0.268,15.0,0.354,0.908,0.554,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,13.0,0.308,4.0,0.357,0.665,0.308,0.0
Tyler Heineman,623168,146,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,5.57,0.93,8.57,1.71,21.0,19.29,5.57,1.0,0.61,2.0,12.0,6.0,1.62,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Beau Taylor,607333,133,11.0,10.0,3.0,0.0,0.0,2.0,7.0,4.0,0.0,4.0,1.0,0.16,25.0,0.3,0.4,0.7,0.0,0.0,0.0,0.0,134.0,30.0,10.0,2.0,11.0,0.0,0.0,0.125,2.5,12.5,12.0,0.083,1.0,0.267,0.6,0.333,11.5,0.174,4.0,0.321,0.756,0.435,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chad Pinder,640461,133,116.0,96.0,42.0,19.0,0.0,12.0,83.0,17.0,0.0,75.0,5.0,0.237,317.0,0.284,0.41,0.694,1.0,0.0,0.0,11.0,1233.0,343.0,130.0,44.0,157.0,1.0,3.0,0.28,1.43,26.42,0.0,0.273,6.0,0.273,0.591,0.318,0.0,0.216,8.0,0.256,0.526,0.27,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,2.0,0.5,1.0,0.667,1.667,1.0,0.0
Franklin Barreto,620439,133,20.0,17.0,6.0,1.0,0.0,2.0,20.0,1.0,0.0,6.0,0.0,0.118,51.0,0.135,0.255,0.39,0.0,1.0,1.0,0.0,211.0,52.0,13.0,5.0,24.0,0.0,0.0,0.138,2.13,25.5,0.0,0.077,1.0,0.077,0.154,0.077,35.0,0.114,4.0,0.139,0.339,0.2,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Phegley,572033,133,101.0,73.0,43.0,18.0,0.0,12.0,57.0,14.0,0.0,73.0,6.0,0.243,300.0,0.286,0.423,0.709,1.0,0.0,0.0,11.0,1203.0,327.0,127.0,59.0,115.0,2.0,5.0,0.258,0.7,25.0,11.0,0.182,4.0,0.217,0.717,0.5,25.0,0.24,12.0,0.278,0.718,0.44,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Jurickson Profar,595777,133,130.0,133.0,64.0,22.0,2.0,20.0,72.0,44.0,2.0,93.0,8.0,0.212,439.0,0.294,0.408,0.701,1.0,7.0,0.875,12.0,1962.0,494.0,179.0,66.0,222.0,0.0,3.0,0.209,0.92,21.95,0.0,0.115,3.0,0.2,0.431,0.231,25.5,0.176,9.0,0.295,0.648,0.353,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,4.0,0.5,2.0,0.6,1.85,1.25,1.0
Khris Davis,501981,133,124.0,102.0,59.0,10.0,0.0,22.0,134.0,41.0,3.0,101.0,3.0,0.223,453.0,0.291,0.391,0.681,0.0,0.0,0.0,11.0,1906.0,499.0,177.0,71.0,231.0,0.0,2.0,0.264,0.86,20.59,9.67,0.31,9.0,0.375,0.996,0.621,19.0,0.246,14.0,0.302,0.741,0.439,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Semien,543760,133,151.0,157.0,117.0,38.0,7.0,31.0,98.0,78.0,2.0,175.0,2.0,0.284,617.0,0.365,0.519,0.884,8.0,10.0,0.556,10.0,2774.0,698.0,320.0,87.0,165.0,0.0,1.0,0.294,0.84,19.9,6.4,0.438,14.0,0.486,1.424,0.938,10.17,0.377,23.0,0.449,1.219,0.77,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,6.0,0.667,4.0,0.667,1.834,1.167,0.0
Mark Canha,592192,133,117.0,84.0,74.0,13.0,3.0,24.0,101.0,63.0,1.0,101.0,15.0,0.267,378.0,0.391,0.508,0.899,2.0,2.0,0.5,9.0,1930.0,458.0,192.0,55.0,165.0,0.0,2.0,0.302,0.89,15.75,28.0,0.25,7.0,0.364,0.721,0.357,50.0,0.22,11.0,0.4,0.68,0.28,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,3.0,0.333,1.0,0.6,1.267,0.667,0.0
Matt Chapman,656305,133,146.0,125.0,96.0,35.0,3.0,34.0,139.0,68.0,0.0,135.0,10.0,0.249,543.0,0.341,0.512,0.853,1.0,1.0,0.5,12.0,2637.0,624.0,278.0,85.0,197.0,0.0,3.0,0.271,0.85,15.97,14.0,0.143,4.0,0.226,0.583,0.357,13.75,0.145,8.0,0.309,0.691,0.382,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Olson,621566,133,117.0,83.0,69.0,26.0,0.0,34.0,125.0,46.0,6.0,120.0,12.0,0.272,441.0,0.356,0.562,0.918,0.0,0.0,0.0,9.0,2088.0,500.0,248.0,85.0,178.0,0.0,1.0,0.304,0.73,12.97,5.8,0.276,8.0,0.344,1.241,0.897,8.14,0.298,17.0,0.375,1.147,0.772,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,5.0,0.4,2.0,0.4,1.0,0.6,1.0
Ramon Laureano,657656,133,114.0,74.0,73.0,28.0,0.0,22.0,116.0,25.0,0.0,116.0,11.0,0.288,403.0,0.34,0.521,0.861,2.0,13.0,0.867,6.0,1799.0,447.0,210.0,63.0,170.0,0.0,8.0,0.344,0.7,18.32,23.0,0.348,8.0,0.429,0.994,0.565,24.0,0.292,14.0,0.368,0.868,0.5,0.33,9.0,0.73,13.09,2.86,22.0,18.45,9.0,0.0,0.63,1.5,4.91,3.27,1.82,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.0
